-24.569900 285.031000 -32.355400 1409569507744
-30.964700 282.705000 -31.657700 1409569507761
-36.589100 280.106000 -30.684000 1409569507778
-41.971400 278.572000 -28.633200 1409569507794
-45.315900 277.384000 -27.398300 1409569507811
-51.446400 273.488000 -26.310800 1409569507828
-58.060100 269.354000 -25.049700 1409569507845
-64.075900 266.044000 -25.353500 1409569507861
-69.510900 262.445000 -23.076500 1409569507878
-71.971200 259.408000 -21.962600 1409569507895
-75.217600 256.630000 -19.996600 1409569507927
-83.963300 252.015000 -13.455400 1409569507945
-89.549000 247.855000 -11.504400 1409569507962
-92.179500 246.915000 -9.714410 1409569507979
-97.118700 244.170000 -5.741660 1409569507996
-100.420000 239.990000 -3.574070 1409569508012
-102.857000 235.858000 -1.928530 1409569508029
-104.190000 234.296000 -1.190650 1409569508046
-106.024000 229.622000 1.168350 1409569508063
-107.432000 225.554000 3.227320 1409569508080
-109.234000 220.663000 4.523570 1409569508096
-109.903000 215.711000 7.106060 1409569508113
-111.478000 209.696000 8.829090 1409569508129
-112.067000 206.455000 9.939840 1409569508147
-113.093000 200.488000 11.512800 1409569508165
-113.528000 194.517000 13.667200 1409569508180
-113.996000 188.930000 14.870300 1409569508196
-114.334000 185.712000 15.396900 1409569508213
-114.136000 178.832000 16.782600 1409569508231
-113.265000 172.266000 17.997000 1409569508247
-112.655000 165.930000 19.289000 1409569508265
-110.947000 159.726000 21.415000 1409569508280
-109.671000 156.492000 22.148400 1409569508297
-107.821000 151.358000 25.607700 1409569508314
-104.598000 145.600000 26.806100 1409569508331
-101.502000 139.832000 27.555500 1409569508348
-98.055000 134.973000 29.043200 1409569508380
-93.185800 128.823000 30.921600 1409569508398
-89.603600 125.150000 31.461400 1409569508416
-85.162100 121.253000 32.471000 1409569508431
-80.723200 117.869000 33.236800 1409569508448
-78.328100 116.089000 33.619500 1409569508465
-73.400600 113.101000 33.691800 1409569508482
-68.153000 110.119000 33.797600 1409569508500
-62.990800 107.212000 34.507200 1409569508517
-57.423800 104.234000 35.417800 1409569508532
-54.623200 102.294000 35.033700 1409569508549
-48.358400 99.442200 35.755200 1409569508566
-42.417300 95.907500 37.351700 1409569508583
-35.463400 93.301700 38.881900 1409569508599
-29.215200 92.666400 39.903200 1409569508616
-25.153700 93.490000 39.135500 1409569508633
-19.557300 93.615900 38.815200 1409569508650
-12.840300 92.196400 38.870600 1409569508668
-6.568990 90.716500 38.788600 1409569508685
-0.029115 89.814800 38.763000 1409569508700
3.196100 89.525000 38.907000 1409569508717
9.069060 89.687100 38.707700 1409569508734
15.246900 89.662800 37.789500 1409569508751
21.707400 91.589600 36.082900 1409569508766
24.991400 92.191500 35.332600 1409569508784
30.958200 92.395500 34.419500 1409569508811
37.019100 93.587000 33.561400 1409569508819
42.905300 95.974200 32.023700 1409569508834
46.856800 97.279800 31.245900 1409569508850
49.496000 98.427400 30.595800 1409569508867
54.812700 99.780300 29.986200 1409569508887
58.940800 101.177000 29.321400 1409569508901
63.196700 103.311000 28.880800 1409569508918
66.982300 105.764000 28.544500 1409569508935
68.851000 107.212000 28.429800 1409569508951
73.079300 110.374000 28.198600 1409569508968
76.751000 114.263000 27.798300 1409569508986
79.878100 117.239000 27.875400 1409569509002
83.500900 121.106000 27.898900 1409569509019
84.752900 122.726000 27.894800 1409569509035
87.731700 126.635000 27.264000 1409569509053
90.040800 129.915000 27.329100 1409569509070
92.054000 133.850000 26.452500 1409569509085
92.392400 135.675000 25.618500 1409569509102
93.797200 138.688000 23.609600 1409569509119
94.980000 141.658000 23.049200 1409569509137
97.119400 146.396000 21.217900 1409569509152
98.172700 149.693000 19.832000 1409569509169
98.281500 151.349000 18.196800 1409569509201
100.449000 157.743000 15.823900 1409569509222
100.627000 160.987000 15.317200 1409569509237
101.252000 164.320000 13.697100 1409569509253
101.737000 165.718000 12.741700 1409569509270
103.023000 168.865000 12.029000 1409569509287
103.310000 170.814000 11.471200 1409569509305
103.119000 172.822000 10.161400 1409569509322
102.969000 174.323000 9.840810 1409569509337
103.020000 175.181000 9.849330 1409569509354
103.170000 177.621000 8.873450 1409569509372
103.435000 179.197000 8.763800 1409569509388
103.372000 180.236000 8.813590 1409569509405
104.010000 181.389000 8.656660 1409569509420
103.858000 181.630000 8.300980 1409569509438
103.949000 182.174000 7.915220 1409569509455
103.773000 182.085000 7.741340 1409569509472
103.628000 182.134000 7.674770 1409569509488
103.412000 182.090000 7.602240 1409569509505
103.225000 181.911000 7.515930 1409569509522
102.732000 180.853000 7.259340 1409569509538
102.201000 180.157000 6.919470 1409569509558
101.801000 179.853000 6.566300 1409569509587
101.392000 178.489000 6.257660 1409569509609
101.265000 177.369000 6.125790 1409569509624
101.200000 176.321000 6.061030 1409569509640
101.034000 175.424000 5.984470 1409569509656
100.954000 175.129000 5.940330 1409569509673
100.896000 174.473000 5.822420 1409569509691
100.993000 174.292000 5.653270 1409569509707
101.086000 174.010000 5.493020 1409569509724
